"Time","Vmon.U1","Vmon.U2","Vmon.U3","Vmon.U4","Vmon.U5","Vmon.U6","Vmon.U7","Vmon.U8","Vmon.U9","Vmon.U10"
1604944488799,0.864687734375,0.8653496875,0.865462265625,0.865503515625,0.86543625,0.865402109375,0.865469296875,0.865775078125,0.865164375,0.865523046875
1604944502273,0.8649659375,0.86559015625,0.865705390625,0.8657371875,0.865663046875,0.865622734375,0.86569328125,0.866021328125,0.86538828125,0.865758125
1604944515723,0.8655159375,0.86613875,0.8662521875,0.866278984375,0.866209609375,0.866165625,0.86623484375,0.866545,0.865940703125,0.86631453125
1604944529155,0.8643840625,0.864998203125,0.865092890625,0.865111015625,0.865050546875,0.86500015625,0.86507921875,0.86538984375,0.864785390625,0.865167890625
1604944542534,0.86460203125,0.865175234375,0.86527609375,0.865288125,0.865214140625,0.8651671875,0.865244140625,0.86556734375,0.8649521875,0.865331875
1604944555957,0.86536203125,0.865957734375,0.8660453125,0.866054140625,0.865986953125,0.865934765625,0.866001796875,0.8663184375,0.865723046875,0.86611453125
1604944569397,0.8644334375,0.86501609375,0.86509859375,0.865095078125,0.865026484375,0.86497921875,0.865047265625,0.86535734375,0.864768203125,0.865156015625
1604944582877,0.864292109375,0.8648303125,0.864903984375,0.864905078125,0.864827265625,0.864771171875,0.8648425,0.865164609375,0.864559609375,0.864950859375
1604944596222,0.865143046875,0.86570375,0.865770390625,0.8657628125,0.86568796875,0.8656353125,0.865704296875,0.866010078125,0.8654309375,0.8658215625
1604944609532,0.86420453125,0.864745546875,0.864810859375,0.864796015625,0.86472796875,0.864668203125,0.86473953125,0.86504703125,0.86446875,0.864870390625
1604944622938,0.8637934375,0.86432859375,0.864383359375,0.864359140625,0.864282109375,0.8642153125,0.864283671875,0.86458921875,0.86401390625,0.86441015625
1604944636413,0.864765390625,0.865286328125,0.865338515625,0.86532140625,0.865236875,0.86517625,0.86523828125,0.865572109375,0.864982734375,0.86537390625
1604944649837,0.864137109375,0.86466078125,0.864712265625,0.864693828125,0.86461265625,0.8645525,0.86460765625,0.8649253125,0.864358359375,0.864748046875
1604944663223,0.863691484375,0.86418421875,0.864219453125,0.864195,0.86411046875,0.864040859375,0.864100703125,0.864421953125,0.86384265625,0.86422578125
1604944676716,0.86439859375,0.864908828125,0.864941484375,0.86491203125,0.864828671875,0.86476046875,0.86482171875,0.865128984375,0.864568359375,0.864954296875
1604944690107,0.86416453125,0.864673125,0.864707578125,0.864676328125,0.8645971875,0.864529453125,0.8645821875,0.8649025,0.86433515625,0.8647353125
1604944703506,0.863343203125,0.863841171875,0.8638653125,0.8638284375,0.86374,0.863670390625,0.86372375,0.864031328125,0.863466953125,0.86385921875
1604944716867,0.86418125,0.8646728125,0.864692109375,0.86464453125,0.864567109375,0.864482578125,0.864539765625,0.8648453125,0.864283125,0.864676015625
1604944730227,0.863958671875,0.864428515625,0.864455859375,0.864421171875,0.864330390625,0.8642575,0.864306171875,0.864642265625,0.864060078125,0.86445875
1604944743675,0.86307796875,0.86355765625,0.863576015625,0.86352578125,0.863435625,0.86335671875,0.863410234375,0.8637225,0.86316828125,0.863557421875
1604944757067,0.863925234375,0.86439,0.864402109375,0.86435578125,0.86426109375,0.864173671875,0.864226796875,0.864557734375,0.86397609375,0.86437046875
1604944770422,0.863949375,0.8644315625,0.864440625,0.864390546875,0.8643059375,0.86421859375,0.86426765625,0.864584453125,0.864028984375,0.8644246875
1604944783816,0.863003125,0.863453125,0.86345828125,0.863412109375,0.863318671875,0.8632290625,0.86328546875,0.863606796875,0.863037890625,0.8634334375
1604944797208,0.86351171875,0.8639578125,0.863953359375,0.863904609375,0.8638084375,0.863716875,0.8637734375,0.864091640625,0.86352359375,0.86391859375
1604944810623,0.86391734375,0.86437015625,0.864373125,0.864312734375,0.864223984375,0.864133671875,0.864185234375,0.864488125,0.863940703125,0.864334765625
1604944824077,0.862743515625,0.863166484375,0.863163828125,0.863108359375,0.863012421875,0.862930390625,0.86297625,0.863296015625,0.862729140625,0.8631203125
1604944837567,0.863072734375,0.863497578125,0.863494453125,0.8634359375,0.863345,0.86325453125,0.86328734375,0.86361734375,0.863041953125,0.86344140625
1604944851020,0.8638203125,0.864261171875,0.864253125,0.864191328125,0.864102109375,0.86400609375,0.86404171875,0.8643571875,0.86380578125,0.864203046875
1604944864348,0.862852734375,0.863266640625,0.863259140625,0.863201484375,0.86310640625,0.86301140625,0.863045546875,0.8633859375,0.86280921875,0.86321390625
1604944877766,0.862730078125,0.8631659375,0.86314234375,0.86308203125,0.862995,0.862885390625,0.86292015625,0.86323125,0.8626796875,0.863075703125
1604944891166,0.863642265625,0.864068203125,0.864050546875,0.863989453125,0.863897421875,0.863798515625,0.863835859375,0.864144296875,0.863595703125,0.863996484375
1604944904534,0.862941953125,0.86336140625,0.863336640625,0.86328421875,0.8631840625,0.86307921875,0.8631159375,0.863451171875,0.86287625,0.863284921875
1604944917926,0.862760078125,0.863186875,0.86315578125,0.86308890625,0.86299984375,0.862899453125,0.862928359375,0.86323921875,0.862685703125,0.863089921875
1604944931297,0.863325546875,0.863730703125,0.863704453125,0.863641484375,0.863538125,0.863444140625,0.863476640625,0.863799453125,0.863227421875,0.86364109375
1604944944749,0.86275,0.86316828125,0.863143046875,0.86308625,0.862981484375,0.862886953125,0.86291765625,0.863233359375,0.862686875,0.863091640625
1604944958105,0.86252578125,0.86293859375,0.862906328125,0.862835234375,0.862740078125,0.8626459375,0.862683359375,0.86297984375,0.862430234375,0.86283421875
1604944971514,0.86304390625,0.863463046875,0.8634215625,0.86334921875,0.86325703125,0.86314703125,0.86319265625,0.86348765625,0.862931953125,0.86333
1604944984996,0.86283734375,0.863231953125,0.8632059375,0.863143203125,0.8630421875,0.862944609375,0.862981015625,0.86330328125,0.86273,0.863146171875
1604944998422,0.8624115625,0.86281515625,0.86278140625,0.8627134375,0.8626215625,0.862514765625,0.862548828125,0.862841875,0.862292890625,0.86270765625
1604945011803,0.8628978125,0.863309765625,0.86327265625,0.863199375,0.863105078125,0.862993203125,0.863028984375,0.863327734375,0.862776796875,0.86318625
1604945025263,0.86278546875,0.86319484375,0.863165625,0.86309796875,0.862998515625,0.862894453125,0.86293203125,0.863230234375,0.8626790625,0.863096875
1604945038595,0.86232671875,0.862729765625,0.862695625,0.86261875,0.86252734375,0.862414921875,0.86245921875,0.862755625,0.862200625,0.8626203125
1604945051966,0.862897421875,0.863296796875,0.8632596875,0.863180390625,0.86308484375,0.862974609375,0.863016328125,0.863307265625,0.862751953125,0.863169375
1604945065397,0.862749375,0.863146171875,0.86310890625,0.863030078125,0.8629428125,0.862833828125,0.862867421875,0.8631684375,0.862617734375,0.863028515625
1604945078796,0.86217515625,0.862555390625,0.86252296875,0.8624525,0.862343671875,0.862233671875,0.862271640625,0.86258421875,0.862018203125,0.862430625
1604945092175,0.86256640625,0.86295734375,0.86291734375,0.86283890625,0.862746171875,0.862631875,0.862660625,0.86297015625,0.862414765625,0.862827421875
1604945105572,0.86268265625,0.863076171875,0.863038984375,0.862961875,0.86287171875,0.8627571875,0.862783515625,0.863101640625,0.86254921875,0.86296640625
